title,user_id,post_time,post,reply_cnt,reply_author,reply_content
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,최철순지켜,ㄴ 베라는민트초코 아 준희옹 보고 애기라한줄 ㅋㅋ,2023.05.05 09:58
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,우에하라히마리,이제 오늘이네 ㅋㅋ,2023.05.05 09:13
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,토성의고리,비오는뎅 ㅠ,2023.05.05 09:13
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,펨코가짱이야,ㄴ 토성의고리 대구 지인한테 들었는데 지금 비 안온다던뎅?,2023.05.05 09:18
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,불안감,ㄴ 펨코가짱이야 지금 옴,2023.05.05 09:46
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,페롭,내일 라이브 놓치면 안되겠다,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,멋쟁이토마토,예솔이 축구해야지,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,[이서연],부회장님이 해설하시니 간지가 좔좔좔,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,이동경로,어린이날에 게스트도 인터뷰도 센스있네ㅋㅋㅋㅋ,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,언성히어로,예솔이 인터뷰 개잘하던디한준희만큼 말 잘할듯 ㅋㅋㅋㅋㅋ,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,레베카크루거,오지율 vs 한준희 ㄷㄷ,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,1q87,오늘이네,2023.05.05 09:14
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,화장실이너무추워,울산 때문이겠지만 드디어 우리 대구가 쿠플픽에 흑흑,2023.05.05 09:19
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,납쟁이,울산 눈칫껏 져주라,2023.05.05 09:20
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,카자이슈빌리,ㄴ 납쟁이 우리 대팍가서 이긴지 존나 오래됨..,2023.05.05 09:24
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,svred,지율이 활동량 미쳤네,2023.05.05 09:24
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,PkKkkk,지율이 또랑또랑하니 말 잘하던데 기대된다,2023.05.05 09:24
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,착한말사용자,준희형님 아빠미소 여러번 보겠네,2023.05.05 09:42
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,불안감,울산 1위네..,2023.05.05 09:47
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,코르테오,포스터 보고 뿜었네 ㅋㅋㅋ,2023.05.05 09:50
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,오세훈,그래 예솔이는 축구 좋아한다니깐,2023.05.05 10:21
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,읏된다,ㅍㅊ,2023.05.05 10:57
내일쿠플픽 대구 vs 울산 프리뷰쇼 포스터,김윈드,2023.05.04 16:13,"캐스터 : 배성재 해설위원 : 한준희 게스트 : 오지율 (더글로리 하예솔) 하프타임때 오지율 양이 오승훈 선수, 이용래 선수 자녀들 인터뷰 한다고 함. 내일 양팀 마스코트 리카 vs 미타 귀여움 대결한다는데 미타도 대구 오는듯?",39,victo,왜 대구 대표가 빅토 아님?,2023.05.05 11:15
우리쿠플픽이야?,익수경엽전술노트,2023.05.04 09:39,대구 울산 아니였어?,5,탄천종합운동쟝,익버지는 이제 쿠플픽이 익숙하다,2023.05.04 09:42
우리쿠플픽이야?,익수경엽전술노트,2023.05.04 09:39,대구 울산 아니였어?,5,익수경엽전술노트,ㄴ 탄천종합운동쟝 그저 신,2023.05.04 09:48
우리쿠플픽이야?,익수경엽전술노트,2023.05.04 09:39,대구 울산 아니였어?,5,여행스케치,내일은 니들은 공중파고 우리가 쿠플픽이고...다음에 있을 울산과 서울 경기가 쿠플픽으로 미리 결정됨,2023.05.04 09:43
우리쿠플픽이야?,익수경엽전술노트,2023.05.04 09:39,대구 울산 아니였어?,5,익수경엽전술노트,ㄴ 여행스케치 아 ㅋㅋㅋㅋㅋㅋ 또 처발리겠네,2023.05.04 09:47
우리쿠플픽이야?,익수경엽전술노트,2023.05.04 09:39,대구 울산 아니였어?,5,여행스케치,ㄴ 익수경엽전술노트 우리가 언제 니들 쳐발랐다고 엄살은;;;매번 힘들게 이기거나 무캐거나 한게 니들인대,2023.05.04 09:48
울산 서울전 방송진 3개임,그리비치,2023.05.04 09:38,어디나면 kbs1 스카이스포츠 쿠팡플레이인데 쿠플 픽,1,Lochas,대체 왜 좆북패같은 좆밥팀 중계하겠다고 저런...,2023.05.04 09:39
동해안더비때 스틸야드쿠플픽될듯,설영우는우영우,2023.05.03 22:46,아마?,4,슈테겐의클린시트,ㅅㅅ,2023.05.03 22:49
동해안더비때 스틸야드쿠플픽될듯,설영우는우영우,2023.05.03 22:46,아마?,4,설영우는우영우,ㄴ 슈테겐의클린시트 걍생짜배기예측임ㅋㅋ,2023.05.03 22:50
동해안더비때 스틸야드쿠플픽될듯,설영우는우영우,2023.05.03 22:46,아마?,4,으아아아이악,동더는 쿠플픽해야지 ㅇㅇ,2023.05.03 23:13
동해안더비때 스틸야드쿠플픽될듯,설영우는우영우,2023.05.03 22:46,아마?,4,설영우는우영우,ㄴ 으아아아이악 동더가 순간뭔가했네,2023.05.03 23:15
서울 수원 전북 울산이쿠플픽 단골인듯?,K리그,2023.05.03 22:46,울산이 1등 단골 서울이 2등 단골 되는듯,3,바코의흐비차교실,개매패준,2023.05.03 22:46
서울 수원 전북 울산이쿠플픽 단골인듯?,K리그,2023.05.03 22:46,울산이 1등 단골 서울이 2등 단골 되는듯,3,슈테겐의클린시트,인기 톱4니까뭐,2023.05.03 22:47
서울 수원 전북 울산이쿠플픽 단골인듯?,K리그,2023.05.03 22:46,울산이 1등 단골 서울이 2등 단골 되는듯,3,캔디사랑,전북은 현상황땜에 픽했다가도 취소,2023.05.03 23:14
쿠플픽 못해본 거 감자뿐임?,7.양현준,2023.05.03 22:45,ㅋㅋㅋㅋㅋ,3,고철,포항도 ㅋㅋ,2023.05.03 22:45
쿠플픽 못해본 거 감자뿐임?,7.양현준,2023.05.03 22:45,ㅋㅋㅋㅋㅋ,3,슈테겐의클린시트,포항강원광주제주인천수프,2023.05.03 22:48
쿠플픽 못해본 거 감자뿐임?,7.양현준,2023.05.03 22:45,ㅋㅋㅋㅋㅋ,3,전울시,포항 제주 수엪?,2023.05.03 22:51
쿠플픽 다음은 예상밖쿠플픽 어때,박충균수령동지,2023.05.03 22:45,조축으로 두가자잇,2,바질소바,충충균감독님의경기를쿠플픽으로.,2023.05.03 22:45
쿠플픽 다음은 예상밖쿠플픽 어때,박충균수령동지,2023.05.03 22:45,조축으로 두가자잇,2,박충균수령동지,ㄴ 바질소바 충격적인 축구 ㅅㅅ,2023.05.03 22:47
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,헤이스봄,광주다!!,2023.05.03 22:44
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,연날,쿠플픽 현대가더비는 2번째네,2023.05.03 22:45
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,디스테파노,ㄴ 연날 현대가더비는 무조건쿠플픽박을듯,2023.05.03 22:46
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,쏘라이브,왜 수원에푸씨 경기는 한번도 안하지,2023.05.03 22:45
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,바코의흐비차교실,꼬꼬야 쿠플픽 광주떴다,2023.05.03 22:45
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,임창정,또 현대가더비네 내 무습다...,2023.05.03 22:46
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,김유현,아니 또 참사경기날거 쿠플픽이네진짜,2023.05.03 22:54
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,울산종합,우웅 어차피 울산 경기는 직관이라..,2023.05.03 22:59
6월3일까지쿠플픽 떴넹 ㅇㅅㅇ 문수-숭의-전주성 ㅇㅅㅇ,전울시,2023.05.03 22:44,5월 14일 대충 그러하다 ㅇㅅㅇ,9,루핑,아니 서울이랑 울산은 몇번째냐 ㅋㅋㅋ,2023.05.05 12:15
울산쿠플픽 많이되네ㅋㅋㅋㅋㅋ,바코의흐비차교실,2023.05.03 22:42,인기는 개매패한테 밀린다고생각했는데,3,끼룩이스스탄,사실 성적이 최고의 인기죠,2023.05.03 22:43
울산쿠플픽 많이되네ㅋㅋㅋㅋㅋ,바코의흐비차교실,2023.05.03 22:42,인기는 개매패한테 밀린다고생각했는데,3,바코의흐비차교실,ㄴ 끼룩이스스탄 울산망함,2023.05.03 22:44
울산쿠플픽 많이되네ㅋㅋㅋㅋㅋ,바코의흐비차교실,2023.05.03 22:42,인기는 개매패한테 밀린다고생각했는데,3,끼룩이스스탄,ㄴ 바코의흐비차교실 김안,2023.05.03 22:45
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,바코의흐비차교실,여긴또 쿠플픽이네ㅋㅋㅋㅋㅋ,2023.05.03 22:41
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,설영우는우영우,ㄴ 바코의흐비차교실 그러게 ㅋㅋ,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,그리비치,ㄴ 바코의흐비차교실 ㅇㅈ 서울산더비 현대가더비 노잼인데,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,울산과주민규,우리 쿠플픽 좀 지겹네ㅋㅋ,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,설영우는우영우,ㄴ 울산과주민규 배부른소리하지말자우리,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,그리비치,ㄴ 울산과주민규 ㅇㅈ 이번에 홈에서 하는 쿠플픽임,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,설영우는우영우,ㄴ 울산과주민규 ㅋㅋ,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,별이4개래,우리 쿠플픽 ㅈㄴ 단골이네 ㅋㅋ,2023.05.03 22:42
13라운드쿠플픽은 울산vs서울임,그리비치,2023.05.03 22:41,캐스터는 정용검 해설 한준희 16라운드 전북vs 울산 배성재 한준희,14,그리비치,ㄴ 별이4개래 ㅇㅈ,2023.05.03 22:42
