단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수,라운드
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,05,수,충남 아산 FC,서울 이랜드,이순신종합운동장,흐림,21.9℃,1022,42
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,05,수,대전 하나 시티즌,전남 드래곤즈,대전월드컵경기장,흐림,21.9℃,2202,42
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,08,토,FC 안양,부천FC,안양종합운동장,맑음,21.5℃,2705,43
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,08,토,전남 드래곤즈,서울 이랜드,광양전용구장,흐림,21.1℃,1897,43
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,08,토,김포 FC,대전 하나 시티즌,김포솔터축구장,맑음,21.5℃,1901,43
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,09,일,부산 아이파크,충남 아산 FC,,,,2688,43
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,09,일,광주 FC,경남 FC,광주축구전용구장,비,16.7℃,5861,43
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,15,토,부천FC,전남 드래곤즈,부천종합운동장,구름조금,25.1℃,2752,44
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,15,토,서울 이랜드,부산 아이파크,목동종합운동장 주경기장,구름많음,24.4℃,3321,44
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,15,토,충남 아산 FC,광주 FC,이순신종합운동장,구름많음,24.9℃,3379,44
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,15,토,안산 그리너스,대전 하나 시티즌,안산와~스타디움,구름조금,25.1℃,4010,44
KLEAGUE,K LEAGUE 2,2022 시즌,2022,10,15,토,경남 FC,FC 안양,창원축구센터,구름조금,25℃,1124,44
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,전남 드래곤즈,FC 안양,광양전용구장,구름조금,9.9℃,4890,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,,부산 아이파크,천안종합운동장,구름조금,11.6℃,3299,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,경남 FC,부천FC,창원축구센터,맑음,15.2℃,3134,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,서울 이랜드,,목동종합운동장 주경기장,구름조금,9℃,4247,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,충남 아산 FC,김천상무,이순신종합운동장,구름조금,11.6℃,4422,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,01,,성남 FC,안산 그리너스,탄천종합운동장,구름조금,8.7℃,2411,1
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,04,,안산 그리너스,충남 아산 FC,안산와~스타디움,구름조금,14.4℃,4173,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,04,,부천FC,성남 FC,부천종합운동장,구름조금,14.4℃,3034,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,04,,,김천상무,청주종합경기장,구름조금,13.6℃,7035,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,05,,FC 안양,서울 이랜드,안양종합운동장,맑음,15.3℃,6003,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,05,,전남 드래곤즈,경남 FC,광양전용구장,맑음,15℃,1975,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,05,,김포 FC,,김포솔터축구장,맑음,15.3℃,1164,2
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,11,,,부산 아이파크,청주종합경기장,구름많음,24.8℃,3043,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,11,,김포 FC,경남 FC,김포솔터축구장,구름조금,23.5℃,2435,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,11,,서울 이랜드,전남 드래곤즈,목동종합운동장 주경기장,구름많음,22.8℃,1350,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,12,,,부천FC,천안종합운동장,비,14.4℃,675,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,12,,안산 그리너스,FC 안양,안산와~스타디움,비,10.2℃,1124,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,12,,성남 FC,충남 아산 FC,탄천종합운동장,비,10.2℃,949,3
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,18,,부천FC,안산 그리너스,부천종합운동장,맑음,13.9℃,2854,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,18,,경남 FC,,창원축구센터,맑음,18.2℃,2011,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,18,,충남 아산 FC,,이순신종합운동장,구름조금,16.6℃,3762,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,19,,부산 아이파크,김천상무,부산아시아드주경기장,맑음,17.6℃,6359,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,19,,FC 안양,성남 FC,안양종합운동장,맑음,14.3℃,2722,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,03,19,,전남 드래곤즈,김포 FC,광양전용구장,구름조금,12.6℃,1712,4
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,01,,김포 FC,부천FC,김포솔터축구장,맑음,25.3℃,2945,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,01,,성남 FC,,탄천종합운동장,맑음,25.3℃,4052,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,01,,FC 안양,충남 아산 FC,안양종합운동장,맑음,25.3℃,2156,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,02,,,전남 드래곤즈,천안종합운동장,맑음,22.8℃,762,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,02,,부산 아이파크,서울 이랜드,부산아시아드주경기장,맑음,21.2℃,3116,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,02,,김천상무,경남 FC,김천종합운동장,맑음,22.2℃,2825,5
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,08,,,김천상무,천안종합운동장,맑음,16℃,905,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,08,,부천FC,FC 안양,부천종합운동장,맑음,13.9℃,4031,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,08,,전남 드래곤즈,성남 FC,광양전용구장,맑음,13.1℃,1474,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,09,,,김포 FC,청주종합경기장,맑음,19.7℃,2648,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,09,,서울 이랜드,안산 그리너스,목동종합운동장 주경기장,맑음,17.8℃,1614,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,09,,충남 아산 FC,부산 아이파크,이순신종합운동장,맑음,18.6℃,758,6
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,15,,전남 드래곤즈,,광양전용구장,비,16.9℃,1032,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,15,,김천상무,부천FC,김천종합운동장,비,18.7℃,627,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,15,,충남 아산 FC,서울 이랜드,이순신종합운동장,비,15.4℃,4293,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,15,,부산 아이파크,경남 FC,부산아시아드주경기장,비,17.4℃,3787,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,16,,성남 FC,,탄천종합운동장,구름많음,16.2℃,1468,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,16,,안산 그리너스,김포 FC,안산와~스타디움,구름많음,16.2℃,1479,7
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,18,,경남 FC,FC 안양,창원축구센터,맑음,21.6℃,820,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,18,,,충남 아산 FC,청주종합경기장,비,16.7℃,762,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,18,,부천FC,서울 이랜드,부천종합운동장,비,17.7℃,1704,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,19,,,안산 그리너스,천안종합운동장,구름조금,28℃,566,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,19,,김천상무,전남 드래곤즈,김천종합운동장,구름많음,20.5℃,359,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,19,,김포 FC,부산 아이파크,김포솔터축구장,맑음,28.2℃,1429,8
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,22,,서울 이랜드,김천상무,목동종합운동장 주경기장,흐림,22.5℃,3638,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,22,,FC 안양,김포 FC,안양종합운동장,구름많음,21.4℃,2487,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,22,,성남 FC,부산 아이파크,탄천종합운동장,구름많음,21.4℃,1671,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,23,,충남 아산 FC,경남 FC,이순신종합운동장,흐림,21.3℃,2530,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,23,,,부천FC,청주종합경기장,흐림,21.6℃,1683,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,23,,안산 그리너스,전남 드래곤즈,안산와~스타디움,흐림,21.1℃,1170,9
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,29,,부산 아이파크,안산 그리너스,부산아시아드주경기장,비,18.5℃,2564,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,29,,FC 안양,,안양종합운동장,비,15.4℃,2284,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,29,,전남 드래곤즈,충남 아산 FC,광양전용구장,비,17.9℃,1077,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,29,,경남 FC,,창원축구센터,비,21.6℃,2024,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,30,,서울 이랜드,성남 FC,목동종합운동장 주경기장,비,17.9℃,3917,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,04,30,,김천상무,김포 FC,김천종합운동장,맑음,23.5℃,1070,10
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,02,,부천FC,충남 아산 FC,부천종합운동장,구름많음,24.1℃,1380,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,02,,전남 드래곤즈,부산 아이파크,광양전용구장,구름많음,24.5℃,1214,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,02,,,FC 안양,천안종합운동장,구름조금,26℃,920,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,03,,경남 FC,서울 이랜드,창원축구센터,맑음,23.5℃,1576,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,03,,김포 FC,성남 FC,김포솔터축구장,구름조금,25.8℃,1915,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,03,,안산 그리너스,김천상무,안산와~스타디움,구름조금,25.8℃,702,11
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,06,,,,청주종합경기장,비,20.7℃,837,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,06,,김포 FC,서울 이랜드,김포솔터축구장,비,19.1℃,2736,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,06,,안산 그리너스,경남 FC,안산와~스타디움,비,19.1℃,1258,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,07,,부천FC,전남 드래곤즈,부천종합운동장,비,16.8℃,2610,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,07,,FC 안양,부산 아이파크,안양종합운동장,비,16.8℃,2511,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,07,,성남 FC,김천상무,탄천종합운동장,비,16.8℃,2123,12
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,13,,부산 아이파크,부천FC,부산아시아드주경기장,비,16.1℃,2150,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,13,,서울 이랜드,,목동종합운동장 주경기장,구름조금,23.9℃,2825,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,13,,김천상무,FC 안양,김천종합운동장,맑음,23.4℃,1203,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,14,,,안산 그리너스,청주종합경기장,맑음,25.9℃,1728,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,14,,충남 아산 FC,김포 FC,이순신종합운동장,맑음,25.9℃,1513,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,14,,경남 FC,성남 FC,,,,3127,13
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,20,,안산 그리너스,성남 FC,안산와~스타디움,구름조금,26.2℃,1394,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,20,,,충남 아산 FC,천안종합운동장,맑음,27.9℃,2238,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,20,,FC 안양,전남 드래곤즈,안양종합운동장,구름조금,26.2℃,3465,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,20,,서울 이랜드,부천FC,목동종합운동장 주경기장,구름조금,26.7℃,3067,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,21,,김천상무,,김천종합운동장,맑음,30.6℃,893,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,21,,경남 FC,부산 아이파크,,,,3690,14
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,27,,전남 드래곤즈,,광양전용구장,흐림,25.6℃,1741,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,27,,,경남 FC,청주종합경기장,비,22.2℃,2548,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,27,,성남 FC,FC 안양,탄천종합운동장,비,20.2℃,2351,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,28,,부산 아이파크,충남 아산 FC,부산구덕운동장,비,21.3℃,1366,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,28,,안산 그리너스,서울 이랜드,안산와~스타디움,비,20.1℃,709,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,05,29,,부천FC,김포 FC,부천종합운동장,비,26.6℃,3423,15
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,03,,,경남 FC,천안종합운동장,맑음,28.1℃,952,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,03,,FC 안양,부천FC,안양종합운동장,맑음,26.9℃,3691,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,03,,충남 아산 FC,성남 FC,이순신종합운동장,맑음,28.1℃,1072,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,04,,김포 FC,,김포솔터축구장,구름조금,26.9℃,3121,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,04,,전남 드래곤즈,김천상무,광양전용구장,구름많음,24.2℃,1625,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,04,,서울 이랜드,부산 아이파크,목동종합운동장 주경기장,구름조금,28℃,2723,16
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,10,,부산 아이파크,김포 FC,부산구덕운동장,구름조금,26.5℃,3674,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,10,,경남 FC,충남 아산 FC,창원축구센터,맑음,30.2℃,4159,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,10,,김천상무,안산 그리너스,김천종합운동장,맑음,30.2℃,837,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,11,,,전남 드래곤즈,청주종합경기장,구름많음,29.8℃,2293,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,11,,부천FC,,부천종합운동장,구름조금,27.9℃,2769,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,11,,성남 FC,서울 이랜드,탄천종합운동장,구름조금,27.9℃,1273,17
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,24,,김천상무,,김천종합운동장,흐림,30.8℃,1060,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,24,,부산 아이파크,,부산아시아드주경기장,흐림,26.5℃,3790,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,24,,성남 FC,부천FC,탄천종합운동장,맑음,30.7℃,2985,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,25,,김포 FC,전남 드래곤즈,김포솔터축구장,구름많음,31.9℃,3105,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,25,,서울 이랜드,FC 안양,목동종합운동장 주경기장,구름많음,33.1℃,3558,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,06,25,,충남 아산 FC,안산 그리너스,이순신종합운동장,구름많음,32.8℃,1110,18
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,01,,부천FC,김천상무,부천종합운동장,맑음,31.2℃,6103,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,01,,안산 그리너스,부산 아이파크,안산와~스타디움,맑음,31.2℃,1388,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,02,,김포 FC,충남 아산 FC,김포솔터축구장,구름많음,30.5℃,1618,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,02,,FC 안양,경남 FC,안양종합운동장,구름많음,30.5℃,3685,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,03,,전남 드래곤즈,서울 이랜드,광양전용구장,비,29.3℃,1436,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,03,,,성남 FC,청주종합경기장,구름조금,34.9℃,1014,19
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,08,,,FC 안양,청주종합경기장,비,31.1℃,1949,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,08,,,서울 이랜드,천안종합운동장,비,29.3℃,1109,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,09,,성남 FC,김포 FC,탄천종합운동장,비,28.4℃,1596,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,09,,경남 FC,안산 그리너스,창원축구센터,흐림,28.2℃,3291,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,10,,충남 아산 FC,전남 드래곤즈,이순신종합운동장,비,31.5℃,956,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,10,,김천상무,부산 아이파크,김천종합운동장,비,31.3℃,866,20
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,15,,충남 아산 FC,FC 안양,이순신종합운동장,비,25℃,1032,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,15,,,,천안종합운동장,비,25℃,885,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,15,,김포 FC,김천상무,김포솔터축구장,비,25.8℃,1363,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,15,,안산 그리너스,부천FC,안산와~스타디움,비,25.8℃,887,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,16,,경남 FC,전남 드래곤즈,창원축구센터,비,26℃,2137,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,16,,부산 아이파크,성남 FC,부산아시아드주경기장,비,26℃,1872,21
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,18,,FC 안양,,안양종합운동장,비,26.4℃,2275,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,18,,부천FC,,부천종합운동장,비,26.4℃,1552,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,18,,서울 이랜드,김포 FC,목동종합운동장 주경기장,비,27.7℃,1489,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,19,,전남 드래곤즈,안산 그리너스,광양전용구장,비,28.1℃,1292,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,19,,성남 FC,경남 FC,탄천종합운동장,맑음,31.4℃,992,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,19,,김천상무,충남 아산 FC,김천종합운동장,구름조금,31.4℃,885,22
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,23,,,서울 이랜드,청주종합경기장,비,27.1℃,1857,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,23,,경남 FC,김천상무,창원축구센터,비,30℃,2797,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,23,,충남 아산 FC,부천FC,이순신종합운동장,비,27℃,930,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,23,,,성남 FC,천안종합운동장,비,27℃,580,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,24,,부산 아이파크,FC 안양,부산아시아드주경기장,비,28.5℃,1579,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,24,,김포 FC,안산 그리너스,김포솔터축구장,비,29.9℃,1277,23
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,29,,경남 FC,김포 FC,창원축구센터,맑음,35.2℃,3624,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,29,,성남 FC,전남 드래곤즈,탄천종합운동장,구름조금,33.4℃,2169,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,30,,부천FC,부산 아이파크,부천종합운동장,구름조금,34.4℃,2189,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,30,,안산 그리너스,,안산와~스타디움,구름조금,34.4℃,699,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,31,,서울 이랜드,충남 아산 FC,목동종합운동장 주경기장,비,33.4℃,1870,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,07,31,,FC 안양,김천상무,안양종합운동장,구름많음,32.6℃,3202,24
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,05,,김포 FC,FC 안양,김포솔터축구장,구름조금,34.1℃,2092,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,05,,부산 아이파크,,부산구덕운동장,맑음,33.4℃,2279,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,05,,전남 드래곤즈,부천FC,광양전용구장,맑음,34.4℃,1894,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,06,,서울 이랜드,경남 FC,목동종합운동장 주경기장,비,33℃,6471,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,06,,김천상무,성남 FC,김천종합운동장,구름많음,35.2℃,906,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,08,,안산 그리너스,,안산와~스타디움,구름조금,34.8℃,385,25
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,12,,FC 안양,안산 그리너스,안양종합운동장,비,26.3℃,3088,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,14,,,김포 FC,천안종합운동장,구름조금,33.6℃,1394,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,14,,부천FC,경남 FC,부천종합운동장,구름조금,32.6℃,2053,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,15,,김천상무,서울 이랜드,김천종합운동장,구름조금,33.5℃,1241,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,15,,부산 아이파크,전남 드래곤즈,부산구덕운동장,구름조금,32.1℃,2395,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,19,,,김포 FC,청주종합경기장,구름많음,34℃,2219,26
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,19,,안산 그리너스,충남 아산 FC,안산와~스타디움,맑음,32.9℃,927,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,20,,전남 드래곤즈,김천상무,광양전용구장,맑음,32.6℃,2058,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,20,,서울 이랜드,부산 아이파크,목동종합운동장 주경기장,구름많음,31.8℃,3657,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,21,,성남 FC,부천FC,탄천종합운동장,구름많음,33.5℃,1056,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,21,,경남 FC,,창원축구센터,구름조금,33.4℃,2445,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,26,,김천상무,충남 아산 FC,김천종합운동장,맑음,32.1℃,1351,27
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,26,,경남 FC,성남 FC,창원축구센터,맑음,32.1℃,3071,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,26,,김포 FC,부산 아이파크,김포솔터축구장,구름조금,29.7℃,2418,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,26,,부천FC,서울 이랜드,부천종합운동장,구름조금,29.7℃,2913,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,27,,,,천안종합운동장,구름많음,31.3℃,990,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,27,,FC 안양,전남 드래곤즈,안양종합운동장,비,29.5℃,3301,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,29,,안산 그리너스,부천FC,안산와~스타디움,비,26.9℃,422,28
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,29,,충남 아산 FC,경남 FC,이순신종합운동장,비,28℃,927,29
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,29,,부산 아이파크,김천상무,부산구덕운동장,비,29.1℃,2532,29
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,30,,성남 FC,김포 FC,탄천종합운동장,비,25.1℃,803,29
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,30,,,FC 안양,청주종합경기장,비,23.6℃,1062,29
KLEAGUE,K LEAGUE 2,2023 시즌,2023,08,30,,서울 이랜드,전남 드래곤즈,목동종합운동장 주경기장,비,24.5℃,1859,29
